tipodia|factor_expansion|n_etapas|tviaje|distancia_eucl|distancia_ruta|tiempo_inicio_viaje|tiempo_fin_viaje|mediahora_inicio_viaje|mediahora_fin_viaje|periodo_inicio_viaje|periodo_fin_viaje|tipo_transporte_1|tipo_transporte_2|tipo_transporte_3|tipo_transporte_4|srv_1|srv_2|srv_3|srv_4|paradero_inicio_viaje|paradero_fin_viaje|comuna_inicio_viaje|comuna_fin_viaje|zona_inicio_viaje|zona_fin_viaje|modos|tiempo_subida_1|tiempo_subida_2|tiempo_subida_3|tiempo_subida_4|tiempo_bajada_1|tiempo_bajada_2|tiempo_bajada_3|tiempo_bajada_4|zona_subida_1|zona_subida_2|zona_subida_3|zona_subida_4|zona_bajada_1|zona_bajada_2|zona_bajada_3|zona_bajada_4|paradero_subida_1|paradero_subida_2|paradero_subida_3|paradero_subida_4|paradero_bajada_1|paradero_bajada_2|paradero_bajada_3|paradero_bajada_4|mediahora_bajada_1|mediahora_bajada_2|mediahora_bajada_3|mediahora_bajada_4|periodo_bajada_1|periodo_bajada_2|periodo_bajada_3|periodo_bajada_4|id_tarjeta|id_viaje|netapassinbajada|ultimaetapaconbajada|contrato|mediahora_inicio_viaje_hora|mediahora_fin_viaje_hora|op_1era_etapa|op_2da_etapa|op_3era_etapa|op_4ta_etapa|dt1|dveh_ruta1|dveh_euc1|dt2|dveh_ruta2|dveh_euc2|dt3|dveh_ruta3|dveh_euc3|dveh_ruta4|dveh_euc4|dtfinal|dveh_rutafinal|dveh_eucfinal|tipo_corte_etapa_viaje|proposito|entrada|te0|tv1|tc1|te1|tv2|tc2|te2|tv3|tc3|te3|tv4|egreso|tviaje2|
0|0.0000|2|-|-|0.0000|2025-04-25 09:13:45|-|18|-1|63|-1|1|1|-|-|T1335 00I|T1114 00I|-|-|T-6-330-NS-5|-|20|-1|829|-|1|2025-04-25 09:13:45|2025-04-25 09:55:55|-|-|2025-04-25 09:47:29|-|-|-|829|193|-|-|196|-|-|-|T-6-330-NS-5|L-15-13-5-SN|-|-|T-15-135-PO-55|-|-|-|19|-|-|-|64|-|-|-|278152|1|1|0|171|09:00:00|-|37|35|-|-|229.2008|5754|13496|-|3862|-|-|-|-|-|-|229|9616|13496|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2672|1|-|6551.291016|7030.0000|2025-04-25 07:30:55|2025-04-25 07:47:12|15|15|62|62|2|-|-|-|L5|-|-|-|PLAZA MAIPU|BARRANCAS|14|15|819|827|2|2025-04-25 07:30:55|-|-|-|2025-04-25 07:47:12|-|-|-|819|-|-|-|827|-|-|-|PLAZA MAIPU|-|-|-|BARRANCAS|-|-|-|15|-|-|-|62|-|-|-|329864|1|0|1|171|07:30:00|07:30:00|1|-|-|-|-|-|6551|-|-|-|-|-|-|-|-|0|0|6551|SM2H|TRABAJO|50|87|637|-|-|-|-|-|-|-|-|-|126|900|
0|1.4076|1|-|6551.291016|7030.0000|2025-04-25 17:36:57|2025-04-25 17:55:12|35|35|67|67|2|-|-|-|L5|-|-|-|BARRANCAS|PLAZA MAIPU|15|14|827|819|2|2025-04-25 17:36:57|-|-|-|2025-04-25 17:55:12|-|-|-|827|-|-|-|819|-|-|-|BARRANCAS|-|-|-|PLAZA MAIPU|-|-|-|35|-|-|-|67|-|-|-|329864|2|0|1|171|17:30:00|17:30:00|1|-|-|-|-|-|6551|-|-|-|-|-|-|-|-|0|0|6551|UE|HOGAR|94|156|634|-|-|-|-|-|-|-|-|-|166|1050|
0|0.0000|1|-|-|0.0000|2025-04-25 09:36:53|-|19|-1|64|-1|1|-|-|-|T485 00R|-|-|-|L-35-5-81-SN|-|13|-1|850|-|1|2025-04-25 09:36:53|-|-|-|-|-|-|-|850|-|-|-|-|-|-|-|L-35-5-81-SN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|333192|1|1|0|171|09:30:00|-|4|-|-|-|-|1251|-|-|-|-|-|-|-|-|-|0|1251|0|SM2H|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-25 16:03:51|-|32|-1|66|-1|2|-|-|-|L1|-|-|-|MANQUEHUE|-|3|-1|213|-|2|2025-04-25 16:03:51|-|-|-|-|-|-|-|213|-|-|-|-|-|-|-|MANQUEHUE|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|333192|2|1|0|171|16:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-25 20:10:38|-|40|-1|68|-1|3|-|-|-|-|-|-|-|I-33-134-SN-67|-|5|-1|468|-|1|2025-04-25 20:10:38|-|-|-|-|-|-|-|468|-|-|-|-|-|-|-|I-33-134-SN-67|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|334216|1|1|0|171|20:00:00|-|16|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.4906|1|-|5097.189941|6667.0000|2025-04-25 09:10:07|2025-04-25 09:34:19|18|19|63|64|1|-|-|-|T549 00I|-|-|-|T-5-33-PO-5|T-8-62-NS-12|19|35|723|110|1|2025-04-25 09:10:07|-|-|-|2025-04-25 09:34:19|-|-|-|723|-|-|-|110|-|-|-|T-5-33-PO-5|-|-|-|T-8-62-NS-12|-|-|-|19|-|-|-|64|-|-|-|342920|1|0|1|171|09:00:00|09:30:00|5|-|-|-|-|4359|5097|-|-|-|-|-|-|-|-|0|4359|5097|RD|OTROS|-|224|1452|-|-|-|-|-|-|-|-|-|-|1676|
0|1.3467|1|-|5190.186523|6591.0000|2025-04-25 09:38:15|2025-04-25 10:13:39|19|20|64|64|3|-|-|-|T805 00R|-|-|-|T-8-62-SN-5|T-5-32-OP-10|35|19|110|723|1|2025-04-25 09:48:43|-|-|-|2025-04-25 10:13:39|-|-|-|110|-|-|-|723|-|-|-|T-8-62-SN-5|-|-|-|T-5-32-OP-10|-|-|-|20|-|-|-|64|-|-|-|342920|2|0|1|171|09:30:00|10:00:00|32|-|-|-|-|13260|5190|-|-|-|-|-|-|-|-|0|13260|5190|UE|HOGAR|-|628|1495|-|-|-|-|-|-|-|-|-|-|2123|
0|1.4407|3|-|13356.329102|17174.0000|2025-04-25 08:59:47|2025-04-25 10:01:33|17|20|63|64|1|2|1|-|T436 00R|L4|T367 00I|-|T-15-306-OP-35|L-33-32-20-PO|22|5|201|472|3|2025-04-25 08:59:47|2025-04-25 09:36:59|2025-04-25 09:55:48|-|2025-04-25 09:34:36|2025-04-25 09:44:00|2025-04-25 10:01:33|-|201|242|470|-|242|465|472|-|T-15-306-OP-35|LOS ORIENTALES|T-33-89-PO-32|-|L-18-2-15-NS|MACUL|L-33-32-20-PO|-|19|19|20|-|64|64|64|-|393608|1|0|1|171|08:30:00|10:00:00|4|1|16|-|50.0400|2771|7612|217.2211|-|5341|-|3328|1677|-|-|267|6099|14630|SM2H|TRABAJO|-|287|2089|176|112|466|215|336|345|-|-|-|-|4026|
0|2.4822|2|-|8926.049805|0.0000|2025-04-25 21:00:15|2025-04-25 21:30:08|42|43|69|69|1|2|-|-|T367 00R|L4|-|-|L-33-32-15-OP|LA CISTERNA|5|41|472|380|3|2025-04-25 21:00:15|2025-04-25 21:07:58|-|-|-|2025-04-25 21:30:08|-|-|472|465|-|-|-|380|-|-|L-33-32-15-OP|MACUL|-|-|-|LA CISTERNA|-|-|-|43|-|-|-|69|-|-|393608|2|1|1|171|21:00:00|21:30:00|16|1|-|-|-|3762|-|-|-|7634|-|-|-|-|-|0|3762|7634|MS_M_M|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-25 21:44:35|-|43|-1|69|-1|2|-|-|-|L4A|-|-|-|LA CISTERNA|-|41|-1|380|-|2|2025-04-25 21:44:35|-|-|-|-|-|-|-|380|-|-|-|-|-|-|-|LA CISTERNA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|393608|3|1|0|171|21:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|MS_M_M|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-25 21:44:45|-|43|-1|69|-1|2|-|-|-|L4A|-|-|-|LA CISTERNA|-|41|-1|380|-|2|2025-04-25 21:44:45|-|-|-|-|-|-|-|380|-|-|-|-|-|-|-|LA CISTERNA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|393608|4|1|0|171|21:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|MS_M_M|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-25 21:44:50|-|43|-1|69|-1|2|-|-|-|L4A|-|-|-|LA CISTERNA|-|41|-1|380|-|2|2025-04-25 21:44:50|-|-|-|-|-|-|-|380|-|-|-|-|-|-|-|LA CISTERNA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|393608|5|1|0|171|21:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2722|1|-|2740.558350|2900.0000|2025-04-25 07:14:02|2025-04-25 07:18:56|14|14|62|62|2|-|-|-|L3|-|-|-|LO CRUZAT|LOS LIBERTADORES|20|20|773|557|2|2025-04-25 07:14:02|-|-|-|2025-04-25 07:18:56|-|-|-|773|-|-|-|557|-|-|-|LO CRUZAT|-|-|-|LOS LIBERTADORES|-|-|-|14|-|-|-|62|-|-|-|394120|1|0|1|171|07:00:00|07:00:00|1|-|-|-|-|-|2740|-|-|-|-|-|-|-|-|0|0|2740|SM2H|TRABAJO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.5273|1|-|2902.003662|4171.0000|2025-04-25 16:41:23|2025-04-25 16:54:35|33|33|67|67|3|-|-|-|T308 00R|-|-|-|T-6-7-OP-1|T-6-45-OP-65|20|20|557|773|1|2025-04-25 16:42:14|-|-|-|2025-04-25 16:54:35|-|-|-|557|-|-|-|773|-|-|-|T-6-7-OP-1|-|-|-|T-6-45-OP-65|-|-|-|33|-|-|-|67|-|-|-|394120|2|0|1|171|16:30:00|16:30:00|37|-|-|-|-|9560|2902|-|-|-|-|-|-|-|-|0|9560|2902|UE|HOGAR|-|51|741|-|-|-|-|-|-|-|-|-|-|792|
0|1.3123|2|-|2376.694580|0.0000|2025-04-25 09:55:31|2025-04-25 11:24:16|19|22|64|64|1|2|-|-|T1223 00R|L4|-|-|T-14-127-SN-5|CRISTOBAL COLON|23|23|184|221|3|2025-04-25 09:55:31|2025-04-25 11:18:28|-|-|-|2025-04-25 11:24:16|-|-|184|206|-|-|-|221|-|-|T-14-127-SN-5|TOBALABA|-|-|-|CRISTOBAL COLON|-|-|-|22|-|-|-|64|-|-|399496|1|1|1|171|09:30:00|11:00:00|36|1|-|-|-|19620|-|-|-|1317|-|-|-|-|-|0|19620|1317|MS_M_M|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.3112|1|-|2168.576416|2710.0000|2025-04-25 13:12:45|2025-04-25 13:25:52|26|26|65|65|2|-|-|-|L4|-|-|-|CRISTOBAL COLON|PEDRO DE VALDIVIA|23|23|221|175|2|2025-04-25 13:12:45|-|-|-|2025-04-25 13:25:52|-|-|-|221|-|-|-|175|-|-|-|CRISTOBAL COLON|-|-|-|PEDRO DE VALDIVIA|-|-|-|26|-|-|-|65|-|-|-|399496|2|0|1|171|13:00:00|13:00:00|1|-|-|-|-|-|2168|-|-|-|-|-|-|-|-|0|0|2168|M3B|OTROS|33|112|528|-|-|-|-|-|-|-|-|-|76|749|
0|1.2802|1|-|2106.292480|2111.0000|2025-04-25 15:13:40|2025-04-25 15:24:23|30|30|66|66|1|-|-|-|T1223 00I|-|-|-|T-14-127-NS-4|T-14-127-NS-40|23|23|179|184|1|2025-04-25 15:13:40|-|-|-|2025-04-25 15:24:23|-|-|-|179|-|-|-|184|-|-|-|T-14-127-NS-4|-|-|-|T-14-127-NS-40|-|-|-|30|-|-|-|66|-|-|-|399496|3|0|1|171|15:00:00|15:00:00|36|-|-|-|-|829|2106|-|-|-|-|-|-|-|-|0|829|2106|UE|HOGAR|-|368|643|-|-|-|-|-|-|-|-|-|-|1011|
0|0.0000|1|-|-|0.0000|2025-04-25 17:54:37|-|35|-1|67|-1|1|-|-|-|T201 00I|-|-|-|T-3-374-NS-5|-|21|-1|36|-|1|2025-04-25 17:54:37|-|-|-|-|-|-|-|36|-|-|-|-|-|-|-|T-3-374-NS-5|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|401800|1|1|0|171|17:30:00|-|2|-|-|-|-|155|-|-|-|-|-|-|-|-|-|0|155|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|2|-|-|0.0000|2025-04-25 20:00:58|-|40|-1|68|-1|1|1|-|-|T377 00I|T1328 00R|-|-|L-13-3-37-SN|-|-1|-1|740|-|1|2025-04-25 20:00:58|2025-04-25 20:30:13|-|-|2025-04-25 20:24:00|-|-|-|740|631|-|-|631|-|-|-|L-13-3-37-SN|T-13-12-SN-27|-|-|T-13-12-SN-27|-|-|-|40|-|-|-|68|-|-|-|403848|1|1|0|171|20:00:00|-|16|37|-|-|55.9017|3189|4416|-|12056|-|-|-|-|-|-|55|15245|4416|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2639|2|-|16400.517578|28387.0000|2025-04-25 08:18:57|2025-04-25 09:13:53|16|18|63|63|2|3|-|-|L1|T926 14R|-|-|UNION LATINO AMERICANA|L-34-85-5-NS|34|6|280|496|3|2025-04-25 08:18:57|2025-04-25 09:10:23|-|-|2025-04-25 08:59:44|2025-04-25 09:13:53|-|-|280|784|-|-|658|496|-|-|UNION LATINO AMERICANA|T-34-270-NS-10|-|-|HOSPITAL SOTERO DEL RIO|L-34-85-5-NS|-|-|17|18|-|-|63|63|-|-|405384|1|0|1|171|08:00:00|09:00:00|1|34|-|-|71.0634|-|16418|-|5471|922|-|-|-|-|-|71|5471|17340|SM2H|TRABAJO|37|56|2629|170|231|210|-|-|-|-|-|-|-|3333|
0|1.8869|2|-|16691.289062|28858.0000|2025-04-25 21:03:52|2025-04-25 21:49:52|42|43|69|69|1|2|-|-|T926 00I|L4|-|-|L-34-85-15-SN|UNION LATINO AMERICANA|6|34|496|280|3|2025-04-25 21:03:52|2025-04-25 21:09:50|-|-|2025-04-25 21:08:36|2025-04-25 21:49:52|-|-|496|658|-|-|780|280|-|-|L-34-85-15-SN|HOSPITAL SOTERO DEL RIO|-|-|T-34-270-SN-45|UNION LATINO AMERICANA|-|-|42|43|-|-|69|69|-|-|405384|2|0|1|171|21:00:00|21:30:00|33|1|-|-|59.0762|15462|1182|-|-|16418|-|-|-|-|-|59|15462|17600|UE|HOGAR|-|149|283|143|112|2649|-|-|-|-|-|-|76|3412|
0|1.3037|1|-|8271.083008|9930.0000|2025-04-25 07:21:19|2025-04-25 07:48:16|14|15|62|62|2|-|-|-|L4|-|-|-|TOBALABA|CAMINO AGRICOLA|23|26|206|448|2|2025-04-25 07:21:19|-|-|-|2025-04-25 07:48:16|-|-|-|206|-|-|-|448|-|-|-|TOBALABA|-|-|-|CAMINO AGRICOLA|-|-|-|15|-|-|-|62|-|-|-|406152|1|0|1|102|07:00:00|07:30:00|1|-|-|-|-|-|8271|-|-|-|-|-|-|-|-|0|0|8271|SM2H|TRABAJO|37|60|1197|-|-|-|-|-|-|-|-|-|49|1343|
0|1.3135|1|-|6084.589355|6890.0000|2025-04-25 12:32:21|2025-04-25 12:53:20|25|25|65|65|2|-|-|-|L5|-|-|-|CAMINO AGRICOLA|UNIVERSIDAD CATOLICA|26|34|448|286|2|2025-04-25 12:32:21|-|-|-|2025-04-25 12:53:20|-|-|-|448|-|-|-|286|-|-|-|CAMINO AGRICOLA|-|-|-|UNIVERSIDAD CATOLICA|-|-|-|25|-|-|-|65|-|-|-|406152|2|0|1|102|12:30:00|12:30:00|1|-|-|-|-|-|6084|-|-|-|-|-|-|-|-|0|0|6084|MS_M_M|TRABAJO|37|78|853|-|-|-|-|-|-|-|-|-|101|1069|
0|1.3413|1|-|4377.605957|4300.0000|2025-04-25 15:05:37|2025-04-25 15:18:24|30|30|66|66|2|-|-|-|L1|-|-|-|UNIVERSIDAD CATOLICA|TOBALABA|34|23|286|206|2|2025-04-25 15:05:37|-|-|-|2025-04-25 15:18:24|-|-|-|286|-|-|-|206|-|-|-|UNIVERSIDAD CATOLICA|-|-|-|TOBALABA|-|-|-|30|-|-|-|66|-|-|-|406152|3|0|1|102|15:00:00|15:00:00|1|-|-|-|-|-|4377|-|-|-|-|-|-|-|-|0|0|4377|UE|HOGAR|37|64|598|-|-|-|-|-|-|-|-|-|101|800|
0|0.0000|1|-|-|0.0000|2025-04-25 21:23:06|-|42|-1|69|-1|1|-|-|-|T503 00I|-|-|-|T-20-66-PO-20|-|34|-1|270|-|1|2025-04-25 21:23:06|-|-|-|-|-|-|-|270|-|-|-|-|-|-|-|T-20-66-PO-20|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|460168|1|1|0|171|21:00:00|-|5|-|-|-|-|12008|-|-|-|-|-|-|-|-|-|0|12008|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-25 15:49:45|-|31|-1|66|-1|2|-|-|-|L3|-|-|-|PARQUE ALMAGRO|-|34|-1|284|-|2|2025-04-25 15:49:45|-|-|-|-|-|-|-|284|-|-|-|-|-|-|-|PARQUE ALMAGRO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|461448|1|1|0|171|15:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|2|-|-|0.0000|2025-04-25 16:44:12|-|33|-1|67|-1|2|3|-|-|L5|-|-|-|RODRIGO DE ARAYA|-|27|-1|440|-|3|2025-04-25 16:44:12|2025-04-25 17:16:47|-|-|2025-04-25 17:29:36|-|-|-|440|380|-|-|380|-|-|-|RODRIGO DE ARAYA|I-26-228-SN-25|-|-|LA CISTERNA|-|-|-|34|-|-|-|67|-|-|-|463240|1|1|0|171|16:30:00|-|1|4|-|-|96.8969|-|7721|-|-|-|-|-|-|-|-|96|0|7721|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-25 06:40:31|-|13|-1|62|-1|1|-|-|-|T822 00R|-|-|-|T-17-149-SN-2|-|3|-1|229|-|1|2025-04-25 06:40:31|-|-|-|-|-|-|-|229|-|-|-|-|-|-|-|T-17-149-SN-2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|465800|1|1|0|171|06:30:00|-|32|-|-|-|-|197|-|-|-|-|-|-|-|-|-|0|197|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.3869|1|-|5153.419922|6360.0000|2025-04-25 18:00:46|2025-04-25 18:21:52|36|36|67|67|2|-|-|-|L5|-|-|-|PUDAHUEL|UNIVERSIDAD DE SANTIAGO|15|16|130|78|2|2025-04-25 18:00:46|-|-|-|2025-04-25 18:21:52|-|-|-|130|-|-|-|78|-|-|-|PUDAHUEL|-|-|-|UNIVERSIDAD DE SANTIAGO|-|-|-|36|-|-|-|67|-|-|-|466824|1|0|1|171|18:00:00|18:00:00|1|-|-|-|-|-|5153|-|-|-|-|-|-|-|-|0|0|5153|MS_M_M|OTROS|94|75|958|-|-|-|-|-|-|-|-|-|76|1203|
0|2.0205|1|-|5153.419922|6360.0000|2025-04-25 18:47:16|2025-04-25 19:09:20|37|38|68|68|2|-|-|-|L1|-|-|-|UNIVERSIDAD DE SANTIAGO|PUDAHUEL|16|15|78|130|2|2025-04-25 18:47:16|-|-|-|2025-04-25 19:09:20|-|-|-|78|-|-|-|130|-|-|-|UNIVERSIDAD DE SANTIAGO|-|-|-|PUDAHUEL|-|-|-|38|-|-|-|68|-|-|-|466824|2|0|1|171|18:30:00|19:00:00|1|-|-|-|-|-|5153|-|-|-|-|-|-|-|-|0|0|5153|UE|HOGAR|37|62|976|-|-|-|-|-|-|-|-|-|126|1201|
0|0.0000|1|-|-|0.0000|2025-04-25 19:31:39|-|39|-1|68|-1|2|-|-|-|L1|-|-|-|SALVADOR|-|23|-1|178|-|2|2025-04-25 19:31:39|-|-|-|-|-|-|-|178|-|-|-|-|-|-|-|SALVADOR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|470152|1|1|0|171|19:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-25 14:40:05|-|29|-1|66|-1|1|-|-|-|T227 00R|-|-|-|T-21-205-SN-10|-|-1|-1|320|-|1|2025-04-25 14:40:05|-|-|-|-|-|-|-|320|-|-|-|-|-|-|-|T-21-205-SN-10|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|472968|1|1|0|171|14:30:00|-|2|-|-|-|-|4716|-|-|-|-|-|-|-|-|-|0|4716|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.4034|3|-|16998.513672|20720.0000|2025-04-25 06:01:21|2025-04-25 06:57:39|12|13|61|62|2|3|1|-|L6|T933 00I|T1122 01I|-|NUBLE|L-6-39-5-OP|25|20|299|831|3|2025-04-25 06:01:21|2025-04-25 06:40:30|2025-04-25 06:55:58|-|2025-04-25 06:43:12|2025-04-25 06:54:01|2025-04-25 06:57:39|-|299|557|557|-|557|557|831|-|NUBLE|I-6-454-PO-20|L-6-39-20-OP|-|LOS LIBERTADORES|L-6-39-20-OP|L-6-39-5-OP|-|13|13|13|-|62|62|62|-|524680|1|0|1|171|06:00:00|06:30:00|1|33|35|-|109.0183|-|12874|2.2361|21|4058|-|12436|869|-|-|111|12457|17801|SM2H|TRABAJO|-|-|-|-|-|811|1|116|100|-|-|-|-|1028|
0|1.4774|2|-|13720.473633|16442.0000|2025-04-25 15:10:49|2025-04-25 16:02:08|30|32|66|66|1|2|-|-|T1122 00R|L3|-|-|L-6-39-10-PO|SANTA LUCIA|20|34|831|286|3|2025-04-25 15:10:49|2025-04-25 15:33:19|-|-|2025-04-25 15:30:25|2025-04-25 16:02:08|-|-|831|11|-|-|11|286|-|-|L-6-39-10-PO|CARDENAL CARO|-|-|L-2-14-15-NS|SANTA LUCIA|-|-|31|32|-|-|66|66|-|-|524680|2|0|1|171|15:00:00|16:00:00|35|1|-|-|138.8416|9183|5179|-|-|8559|-|-|-|-|-|138|9183|13738|MS_M_M|OTROS|-|1027|1176|-|-|-|-|-|-|-|-|-|-|2203|
0|1.3392|1|-|3272.387451|4670.0000|2025-04-25 16:30:58|2025-04-25 16:48:00|33|33|67|67|2|-|-|-|L1|-|-|-|SANTA LUCIA|NUBLE|34|25|286|299|2|2025-04-25 16:30:58|-|-|-|2025-04-25 16:48:00|-|-|-|286|-|-|-|299|-|-|-|SANTA LUCIA|-|-|-|NUBLE|-|-|-|33|-|-|-|67|-|-|-|524680|3|0|1|171|16:30:00|16:30:00|1|-|-|-|-|-|3272|-|-|-|-|-|-|-|-|0|0|3272|UE|HOGAR|37|64|720|-|-|-|-|-|-|-|-|-|49|870|
0|1.3341|1|-|10789.020508|15240.0000|2025-04-25 06:37:31|2025-04-25 07:21:04|13|14|62|62|2|-|-|-|L3|-|-|-|PLAZA CHACABUCO|LOS DOMINICOS|36|3|727|222|2|2025-04-25 06:37:31|-|-|-|2025-04-25 07:21:04|-|-|-|727|-|-|-|222|-|-|-|PLAZA CHACABUCO|-|-|-|LOS DOMINICOS|-|-|-|14|-|-|-|62|-|-|-|532360|1|0|1|171|06:30:00|07:00:00|1|-|-|-|-|-|10789|-|-|-|-|-|-|-|-|0|0|10789|SM2H|TRABAJO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.5301|1|-|10789.020508|15230.0000|2025-04-25 18:49:11|2025-04-25 19:30:40|37|39|68|68|2|-|-|-|L1|-|-|-|LOS DOMINICOS|PLAZA CHACABUCO|3|36|222|727|2|2025-04-25 18:49:11|-|-|-|2025-04-25 19:30:40|-|-|-|222|-|-|-|727|-|-|-|LOS DOMINICOS|-|-|-|PLAZA CHACABUCO|-|-|-|39|-|-|-|68|-|-|-|532360|2|0|1|171|18:30:00|19:30:00|1|-|-|-|-|-|10789|-|-|-|-|-|-|-|-|0|0|10789|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-25 15:15:22|-|30|-1|66|-1|2|-|-|-|L1|-|-|-|MANUEL MONTT|-|23|-1|175|-|2|2025-04-25 15:15:22|-|-|-|-|-|-|-|175|-|-|-|-|-|-|-|MANUEL MONTT|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|533384|1|1|0|171|15:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.5371|1|-|1588.892700|2019.0000|2025-04-25 09:08:48|2025-04-25 09:13:58|18|18|63|63|1|-|-|-|T377 00R|-|-|-|T-13-54-NS-60|L-13-11-5-OP|-1|-1|160|159|1|2025-04-25 09:08:48|-|-|-|2025-04-25 09:13:58|-|-|-|160|-|-|-|159|-|-|-|T-13-54-NS-60|-|-|-|L-13-11-5-OP|-|-|-|18|-|-|-|63|-|-|-|535432|1|0|1|171|09:00:00|09:00:00|16|-|-|-|-|4203|1588|-|-|-|-|-|-|-|-|0|4203|1588|M3B|TRABAJO|-|286|310|-|-|-|-|-|-|-|-|-|-|596|
0|1.5834|1|-|1656.496582|2134.0000|2025-04-25 11:28:32|2025-04-25 11:37:23|22|23|64|64|1|-|-|-|F69 00I|-|-|-|L-13-30-5-SN|T-13-54-SN-30|-1|-1|159|161|1|2025-04-25 11:28:32|-|-|-|2025-04-25 11:37:23|-|-|-|159|-|-|-|161|-|-|-|L-13-30-5-SN|-|-|-|T-13-54-SN-30|-|-|-|23|-|-|-|64|-|-|-|535432|2|0|1|171|11:00:00|11:30:00|9|-|-|-|-|9637|1656|-|-|-|-|-|-|-|-|0|9637|1656|UE|HOGAR|-|580|531|-|-|-|-|-|-|-|-|-|-|1111|
0|0.0000|1|-|-|0.0000|2025-04-25 05:58:10|-|11|-1|61|-1|2|-|-|-|L1|-|-|-|SANTA LUCIA|-|34|-1|286|-|2|2025-04-25 05:58:10|-|-|-|-|-|-|-|286|-|-|-|-|-|-|-|SANTA LUCIA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|536456|1|1|0|171|05:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
