tipodia|factor_expansion|n_etapas|tviaje|distancia_eucl|distancia_ruta|tiempo_inicio_viaje|tiempo_fin_viaje|mediahora_inicio_viaje|mediahora_fin_viaje|periodo_inicio_viaje|periodo_fin_viaje|tipo_transporte_1|tipo_transporte_2|tipo_transporte_3|tipo_transporte_4|srv_1|srv_2|srv_3|srv_4|paradero_inicio_viaje|paradero_fin_viaje|comuna_inicio_viaje|comuna_fin_viaje|zona_inicio_viaje|zona_fin_viaje|modos|tiempo_subida_1|tiempo_subida_2|tiempo_subida_3|tiempo_subida_4|tiempo_bajada_1|tiempo_bajada_2|tiempo_bajada_3|tiempo_bajada_4|zona_subida_1|zona_subida_2|zona_subida_3|zona_subida_4|zona_bajada_1|zona_bajada_2|zona_bajada_3|zona_bajada_4|paradero_subida_1|paradero_subida_2|paradero_subida_3|paradero_subida_4|paradero_bajada_1|paradero_bajada_2|paradero_bajada_3|paradero_bajada_4|mediahora_bajada_1|mediahora_bajada_2|mediahora_bajada_3|mediahora_bajada_4|periodo_bajada_1|periodo_bajada_2|periodo_bajada_3|periodo_bajada_4|id_tarjeta|id_viaje|netapassinbajada|ultimaetapaconbajada|contrato|mediahora_inicio_viaje_hora|mediahora_fin_viaje_hora|op_1era_etapa|op_2da_etapa|op_3era_etapa|op_4ta_etapa|dt1|dveh_ruta1|dveh_euc1|dt2|dveh_ruta2|dveh_euc2|dt3|dveh_ruta3|dveh_euc3|dveh_ruta4|dveh_euc4|dtfinal|dveh_rutafinal|dveh_eucfinal|tipo_corte_etapa_viaje|proposito|entrada|te0|tv1|tc1|te1|tv2|tc2|te2|tv3|tc3|te3|tv4|egreso|tviaje2|
0|1.2440|2|-|6879.647949|9274.0000|2025-04-22 08:44:21|2025-04-22 09:11:28|17|18|63|63|1|2|-|-|T318 00R|L5|-|-|T-10-78-PO-10|GRUTA DE LOURDES|15|35|683|110|3|2025-04-22 08:44:21|2025-04-22 08:54:41|-|-|2025-04-22 08:53:56|2025-04-22 09:11:28|-|-|683|704|-|-|704|110|-|-|T-10-78-PO-10|LAGUNA SUR|-|-|T-10-75-SN-5|GRUTA DE LOURDES|-|-|17|18|-|-|63|63|-|-|798088|1|0|1|171|08:30:00|09:00:00|16|1|-|-|45.8912|19757|2223|-|-|5106|-|-|-|-|-|45|19757|7329|SM2H|TRABAJO|-|238|574|148|87|669|-|-|-|-|-|-|126|1842|
0|1.3762|2|-|6457.955078|8771.0000|2025-04-22 18:51:47|2025-04-22 19:22:35|37|38|68|68|2|3|-|-|L5|T550 00I|-|-|GRUTA DE LOURDES|T-10-78-OP-30|35|15|110|684|3|2025-04-22 18:51:47|2025-04-22 19:15:33|-|-|2025-04-22 19:07:12|2025-04-22 19:22:35|-|-|110|704|-|-|704|684|-|-|GRUTA DE LOURDES|T-10-75-NS-50|-|-|LAGUNA SUR|T-10-78-OP-30|-|-|38|38|-|-|68|68|-|-|798088|2|0|1|171|18:30:00|19:00:00|1|5|-|-|10.8167|-|5106|-|12345|1700|-|-|-|-|-|10|12345|6806|UE|HOGAR|94|75|622|113|616|421|-|-|-|-|-|-|-|1941|
0|1.2577|1|-|9450.213867|17390.0000|2025-04-22 08:24:47|2025-04-22 08:56:00|16|17|63|63|2|-|-|-|L4|-|-|-|LAS TORRES|REPUBLICA|4|34|447|281|2|2025-04-22 08:24:47|-|-|-|2025-04-22 08:56:00|-|-|-|447|-|-|-|281|-|-|-|LAS TORRES|-|-|-|REPUBLICA|-|-|-|17|-|-|-|63|-|-|-|798600|1|0|1|171|08:00:00|08:30:00|1|-|-|-|-|-|9450|-|-|-|-|-|-|-|-|0|0|9450|SM2H|TRABAJO|33|150|2050|-|-|-|-|-|-|-|-|-|76|2309|
0|1.2850|1|-|1834.156982|5080.0000|2025-04-22 17:34:13|2025-04-22 17:57:52|35|35|67|67|2|-|-|-|L1|-|-|-|REPUBLICA|PLAZA DE ARMAS|34|34|281|276|2|2025-04-22 17:34:13|-|-|-|2025-04-22 17:57:52|-|-|-|281|-|-|-|276|-|-|-|REPUBLICA|-|-|-|PLAZA DE ARMAS|-|-|-|35|-|-|-|67|-|-|-|798600|2|0|1|171|17:30:00|17:30:00|1|-|-|-|-|-|1834|-|-|-|-|-|-|-|-|0|0|1834|MS_M_M|TRABAJO|37|64|631|-|-|-|-|-|-|-|-|-|126|858|
0|1.3081|1|-|9264.868164|15650.0000|2025-04-22 20:10:34|2025-04-22 20:49:04|40|41|68|69|2|-|-|-|L3|-|-|-|PLAZA DE ARMAS|LAS TORRES|34|4|276|447|2|2025-04-22 20:10:34|-|-|-|2025-04-22 20:49:04|-|-|-|276|-|-|-|447|-|-|-|PLAZA DE ARMAS|-|-|-|LAS TORRES|-|-|-|41|-|-|-|69|-|-|-|798600|3|0|1|171|20:00:00|20:30:00|1|-|-|-|-|-|9264|-|-|-|-|-|-|-|-|0|0|9264|UE|HOGAR|50|78|1759|-|-|-|-|-|-|-|-|-|154|2041|
0|0.0000|2|-|-|0.0000|2025-04-22 09:21:33|-|18|-1|63|-1|1|2|-|-|T201 00I|L3|-|-|T-3-374-NS-5|-|21|-1|36|-|3|2025-04-22 09:21:33|2025-04-22 09:27:39|-|-|2025-04-22 09:24:10|-|-|-|36|557|-|-|10|-|-|-|T-3-374-NS-5|LOS LIBERTADORES|-|-|T-2-3-NS-4|-|-|-|18|-|-|-|63|-|-|-|800136|1|1|0|102|09:00:00|-|2|1|-|-|269.0000|108|793|-|-|-|-|-|-|-|-|269|108|793|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-22 08:23:44|-|16|-1|63|-1|2|-|-|-|L3|-|-|-|HOSPITALES|-|36|-1|8|-|2|2025-04-22 08:23:44|-|-|-|-|-|-|-|8|-|-|-|-|-|-|-|HOSPITALES|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|801928|1|1|0|171|08:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.3064|1|-|14789.244141|18179.0000|2025-04-22 07:52:25|2025-04-22 09:10:25|15|18|62|63|1|-|-|-|T1330 00I|-|-|-|T-6-45-PO-58|T-17-140-PO-29|20|3|774|216|1|2025-04-22 07:52:25|-|-|-|2025-04-22 09:10:25|-|-|-|774|-|-|-|216|-|-|-|T-6-45-PO-58|-|-|-|T-17-140-PO-29|-|-|-|18|-|-|-|63|-|-|-|852872|1|0|1|171|07:30:00|09:00:00|37|-|-|-|-|4938|14789|-|-|-|-|-|-|-|-|0|4938|14789|SM2H|TRABAJO|-|268|4680|-|-|-|-|-|-|-|-|-|-|4948|
0|0.0000|1|-|-|0.0000|2025-04-22 14:24:13|-|28|-1|66|-1|1|-|-|-|T1330 00R|-|-|-|T-17-140-OP-35|-|3|-1|207|-|1|2025-04-22 14:24:13|-|-|-|-|-|-|-|207|-|-|-|-|-|-|-|T-17-140-OP-35|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|852872|2|1|0|171|14:00:00|-|37|-|-|-|-|9638|-|-|-|-|-|-|-|-|-|0|9638|0|MS_B_B_NB|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.3512|2|-|14766.099609|0.0000|2025-04-22 14:24:52|2025-04-22 15:05:51|28|30|66|66|1|1|-|-|T1330 00R|T315 E0 00R|-|-|T-17-140-OP-35|T-6-45-OP-60|3|20|207|774|1|2025-04-22 14:24:52|2025-04-22 15:05:20|-|-|-|2025-04-22 15:05:51|-|-|207|774|-|-|-|774|-|-|T-17-140-OP-35|T-6-45-OP-46|-|-|-|T-6-45-OP-60|-|-|-|30|-|-|-|66|-|-|852872|3|1|1|171|14:00:00|15:00:00|37|16|-|-|-|9758|-|-|15928|332|-|-|-|-|-|0|25686|332|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.4197|1|-|11644.610352|15330.0000|2025-04-22 14:31:25|2025-04-22 15:12:32|29|30|66|66|2|-|-|-|L6|-|-|-|CERRILLOS|CRISTOBAL COLON|32|23|150|221|2|2025-04-22 14:31:25|-|-|-|2025-04-22 15:12:32|-|-|-|150|-|-|-|221|-|-|-|CERRILLOS|-|-|-|CRISTOBAL COLON|-|-|-|30|-|-|-|66|-|-|-|853640|1|0|1|171|14:30:00|15:00:00|1|-|-|-|-|-|11644|-|-|-|-|-|-|-|-|0|0|11644|MS_M_M|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|2|-|-|0.0000|2025-04-22 17:02:12|-|34|-1|67|-1|2|3|-|-|L4|-|-|-|CRISTOBAL COLON|-|23|-1|221|-|3|2025-04-22 17:02:12|2025-04-22 17:47:33|-|-|2025-04-22 17:48:16|-|-|-|221|151|-|-|150|-|-|-|CRISTOBAL COLON|T-12-55-NS-15|-|-|CERRILLOS|-|-|-|35|-|-|-|67|-|-|-|853640|2|1|0|171|17:00:00|-|1|5|-|-|79.0759|-|11644|-|-|-|-|-|-|-|-|79|0|11644|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2271|1|-|11753.380859|15490.0000|2025-04-22 07:35:34|2025-04-22 08:08:32|15|16|62|63|2|-|-|-|L5|-|-|-|SANTIAGO BUERAS|PLAZA DE ARMAS|14|34|161|276|2|2025-04-22 07:35:34|-|-|-|2025-04-22 08:08:32|-|-|-|161|-|-|-|276|-|-|-|SANTIAGO BUERAS|-|-|-|PLAZA DE ARMAS|-|-|-|16|-|-|-|63|-|-|-|856712|1|0|1|102|07:30:00|08:00:00|1|-|-|-|-|-|11753|-|-|-|-|-|-|-|-|0|0|11753|SM2H|TRABAJO|94|87|1474|-|-|-|-|-|-|-|-|-|126|1781|
0|1.3081|1|-|11753.380859|15490.0000|2025-04-22 19:30:02|2025-04-22 20:02:40|39|40|68|68|2|-|-|-|L3|-|-|-|PLAZA DE ARMAS|SANTIAGO BUERAS|34|14|276|161|2|2025-04-22 19:30:02|-|-|-|2025-04-22 20:02:40|-|-|-|276|-|-|-|161|-|-|-|PLAZA DE ARMAS|-|-|-|SANTIAGO BUERAS|-|-|-|40|-|-|-|68|-|-|-|856712|2|0|1|102|19:30:00|20:00:00|1|-|-|-|-|-|11753|-|-|-|-|-|-|-|-|0|0|11753|UE|HOGAR|50|60|1438|-|-|-|-|-|-|-|-|-|126|1674|
0|1.2870|1|-|3490.137695|3690.0000|2025-04-22 08:43:48|2025-04-22 09:00:16|17|18|63|63|2|-|-|-|L3|-|-|-|MATTA|NUNOA|34|25|298|232|2|2025-04-22 08:43:48|-|-|-|2025-04-22 09:00:16|-|-|-|298|-|-|-|232|-|-|-|MATTA|-|-|-|NUNOA|-|-|-|18|-|-|-|63|-|-|-|857992|1|0|1|171|08:30:00|09:00:00|1|-|-|-|-|-|3490|-|-|-|-|-|-|-|-|0|0|3490|SM2H|TRABAJO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.3361|1|-|3490.137695|3670.0000|2025-04-22 19:13:33|2025-04-22 19:28:32|38|38|68|68|2|-|-|-|L6|-|-|-|NUNOA|MATTA|25|34|232|298|2|2025-04-22 19:13:33|-|-|-|2025-04-22 19:28:32|-|-|-|232|-|-|-|298|-|-|-|NUNOA|-|-|-|MATTA|-|-|-|38|-|-|-|68|-|-|-|857992|2|0|1|171|19:00:00|19:00:00|1|-|-|-|-|-|3490|-|-|-|-|-|-|-|-|0|0|3490|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|2|-|-|0.0000|2025-04-22 09:17:51|-|18|-1|63|-1|1|2|-|-|T836 00I|L3|-|-|L-3-21-30-NS|-|21|-1|730|-|3|2025-04-22 09:17:51|2025-04-22 09:36:02|-|-|2025-04-22 09:34:19|-|-|-|730|557|-|-|557|-|-|-|L-3-21-30-NS|LOS LIBERTADORES|-|-|I-6-454-PO-2|-|-|-|19|-|-|-|64|-|-|-|922504|1|1|0|171|09:00:00|-|32|1|-|-|32.2490|8570|2582|-|-|-|-|-|-|-|-|32|8570|2582|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.4323|1|-|4147.699219|4070.0000|2025-04-22 14:38:57|2025-04-22 14:45:52|29|29|66|66|2|-|-|-|L2|-|-|-|HOSPITAL EL PINO|EL BOSQUE|8|30|430|399|2|2025-04-22 14:38:57|-|-|-|2025-04-22 14:45:52|-|-|-|430|-|-|-|399|-|-|-|HOSPITAL EL PINO|-|-|-|EL BOSQUE|-|-|-|29|-|-|-|66|-|-|-|930696|1|0|1|171|14:30:00|14:30:00|1|-|-|-|-|-|4147|-|-|-|-|-|-|-|-|0|0|4147|SM2H|TRABAJO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.4291|1|-|4147.699219|4070.0000|2025-04-22 21:22:29|2025-04-22 21:29:36|42|42|69|69|2|-|-|-|L2|-|-|-|EL BOSQUE|HOSPITAL EL PINO|30|8|399|430|2|2025-04-22 21:22:29|-|-|-|2025-04-22 21:29:36|-|-|-|399|-|-|-|430|-|-|-|EL BOSQUE|-|-|-|HOSPITAL EL PINO|-|-|-|42|-|-|-|69|-|-|-|930696|2|0|1|171|21:00:00|21:00:00|1|-|-|-|-|-|4147|-|-|-|-|-|-|-|-|0|0|4147|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.3381|1|-|2881.404785|2880.0000|2025-04-22 16:38:59|2025-04-22 16:48:32|33|33|67|67|2|-|-|-|L1|-|-|-|SALVADOR|TOBALABA|23|23|178|206|2|2025-04-22 16:38:59|-|-|-|2025-04-22 16:48:32|-|-|-|178|-|-|-|206|-|-|-|SALVADOR|-|-|-|TOBALABA|-|-|-|33|-|-|-|67|-|-|-|932232|1|0|1|171|16:30:00|16:30:00|1|-|-|-|-|-|2881|-|-|-|-|-|-|-|-|0|0|2881|MS_M_M|TRABAJO|37|64|384|-|-|-|-|-|-|-|-|-|101|586|
0|1.2877|1|-|2881.404785|2880.0000|2025-04-22 18:49:43|2025-04-22 18:58:40|37|37|68|68|2|-|-|-|L4|-|-|-|TOBALABA|SALVADOR|23|23|206|178|2|2025-04-22 18:49:43|-|-|-|2025-04-22 18:58:40|-|-|-|206|-|-|-|178|-|-|-|TOBALABA|-|-|-|SALVADOR|-|-|-|37|-|-|-|68|-|-|-|932232|2|0|1|171|18:30:00|18:30:00|1|-|-|-|-|-|2881|-|-|-|-|-|-|-|-|0|0|2881|UE|HOGAR|37|62|345|-|-|-|-|-|-|-|-|-|37|481|
0|1.2944|2|-|7186.301270|10467.0000|2025-04-22 06:59:10|2025-04-22 07:34:56|13|15|62|62|1|2|-|-|T272 00I|L3|-|-|L-4-18-5-OP|PARQUE ALMAGRO|38|34|37|284|3|2025-04-22 06:59:10|2025-04-22 07:13:16|-|-|2025-04-22 07:08:28|2025-04-22 07:34:56|-|-|37|23|-|-|18|284|-|-|L-4-18-5-OP|VIVACETA|-|-|L-2-8-15-OP|PARQUE ALMAGRO|-|-|14|15|-|-|62|62|-|-|983944|1|0|1|171|06:30:00|07:30:00|2|1|-|-|204.5923|17517|2050|-|-|7740|-|-|-|-|-|204|17517|9790|MS_M_B|OTROS|-|100|558|-|-|-|-|-|-|-|-|-|-|658|
0|1.3724|3|-|11591.943359|14683.0000|2025-04-22 07:44:37|2025-04-22 08:30:55|15|17|62|63|1|2|3|-|T203 00R|L1|T1103 00R|-|T-20-205-SN-41|L-15-11-20-SN|34|22|288|193|3|2025-04-22 07:44:37|2025-04-22 07:52:38|2025-04-22 08:17:31|-|2025-04-22 07:49:29|2025-04-22 08:18:08|2025-04-22 08:30:55|-|288|286|222|-|286|222|193|-|T-20-205-SN-41|SANTA LUCIA|L-17-46-5-SN|-|E-20-205-SN-60|LOS DOMINICOS|L-15-11-20-SN|-|15|16|17|-|62|63|63|-|983944|2|0|1|171|07:30:00|08:30:00|2|1|35|-|43.4166|19452|1076|40.1123|-|10141|-|3213|2999|-|-|83|22665|14216|SM2H|TRABAJO|-|96|292|226|60|1269|127|37|804|-|-|-|-|2911|
0|1.4809|4|-|9719.377930|0.0000|2025-04-22 17:03:47|2025-04-22 18:51:14|34|37|67|68|1|2|1|3|T1103 00R|L1|T206 06R|T272 00I|L-15-11-15-NS|L-4-18-5-OP|22|38|193|37|3|2025-04-22 17:03:47|2025-04-22 17:20:59|2025-04-22 17:59:33|2025-04-22 18:47:52|-|2025-04-22 17:58:24|-|2025-04-22 18:51:14|193|222|292|38|-|298|-|37|L-15-11-15-NS|LOS DOMINICOS|T-20-205-SN-27|E-4-296-OP-5|-|MATTA|-|L-4-18-5-OP|-|35|-|37|-|67|-|68|983944|3|2|1|171|17:00:00|18:30:00|35|1|2|35|-|26511|-|73.2462|-|10658|-|18034|-|16162|1383|73|44545|10658|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2904|1|-|1025.895264|1053.0000|2025-04-22 12:13:52|2025-04-22 12:17:17|24|24|64|64|1|-|-|-|T506 00I|-|-|-|T-13-101-PO-5|T-13-109-PO-5|-1|-1|158|158|1|2025-04-22 12:13:52|-|-|-|2025-04-22 12:17:17|-|-|-|158|-|-|-|158|-|-|-|T-13-101-PO-5|-|-|-|T-13-109-PO-5|-|-|-|24|-|-|-|64|-|-|-|984712|1|0|1|171|12:00:00|12:00:00|5|-|-|-|-|14200|1025|-|-|-|-|-|-|-|-|0|14200|1025|M3B|OTROS|-|46|205|-|-|-|-|-|-|-|-|-|-|251|
0|1.5193|1|-|3185.090332|3944.0000|2025-04-22 13:21:56|2025-04-22 13:35:36|26|27|65|65|1|-|-|-|T509 00R|-|-|-|L-13-72-20-OP|L-13-71-50-NS|-1|-1|702|164|1|2025-04-22 13:21:56|-|-|-|2025-04-22 13:35:36|-|-|-|702|-|-|-|164|-|-|-|L-13-72-20-OP|-|-|-|L-13-71-50-NS|-|-|-|27|-|-|-|65|-|-|-|984712|2|0|1|171|13:00:00|13:30:00|5|-|-|-|-|12124|3185|-|-|-|-|-|-|-|-|0|12124|3185|RD|OTROS|-|322|820|-|-|-|-|-|-|-|-|-|-|1142|
0|1.4371|1|-|3396.954590|4544.0000|2025-04-22 13:58:15|2025-04-22 14:13:21|27|28|65|66|1|-|-|-|T380 00I|-|-|-|L-13-66-25-SN|L-13-72-30-PO|-1|-1|163|702|1|2025-04-22 13:58:15|-|-|-|2025-04-22 14:13:21|-|-|-|163|-|-|-|702|-|-|-|L-13-66-25-SN|-|-|-|L-13-72-30-PO|-|-|-|28|-|-|-|66|-|-|-|984712|3|0|1|171|13:30:00|14:00:00|16|-|-|-|-|8997|3396|-|-|-|-|-|-|-|-|0|8997|3396|M3B|TRABAJO|-|170|906|-|-|-|-|-|-|-|-|-|-|1076|
0|1.5686|1|-|3322.800049|4086.0000|2025-04-22 17:01:10|2025-04-22 17:13:47|34|34|67|67|1|-|-|-|T509 00R|-|-|-|L-13-72-20-OP|L-13-71-60-NS|-1|-1|702|164|1|2025-04-22 17:01:10|-|-|-|2025-04-22 17:13:47|-|-|-|702|-|-|-|164|-|-|-|L-13-72-20-OP|-|-|-|L-13-71-60-NS|-|-|-|34|-|-|-|67|-|-|-|984712|4|0|1|171|17:00:00|17:00:00|5|-|-|-|-|12233|3322|-|-|-|-|-|-|-|-|0|12233|3322|M3B|OTROS|-|794|757|-|-|-|-|-|-|-|-|-|-|1551|
0|1.6697|1|-|2690.851562|3034.0000|2025-04-22 17:55:08|2025-04-22 18:06:44|35|36|67|67|1|-|-|-|T509 00I|-|-|-|L-13-71-65-SN|L-13-75-5-SN|-1|-1|164|702|1|2025-04-22 17:55:08|-|-|-|2025-04-22 18:06:44|-|-|-|164|-|-|-|702|-|-|-|L-13-71-65-SN|-|-|-|L-13-75-5-SN|-|-|-|36|-|-|-|67|-|-|-|984712|5|0|1|171|17:30:00|18:00:00|5|-|-|-|-|7302|2690|-|-|-|-|-|-|-|-|0|7302|2690|UE|HOGAR|-|23|696|-|-|-|-|-|-|-|-|-|-|719|
0|0.0000|1|-|-|0.0000|2025-04-22 16:31:35|-|33|-1|67|-1|1|-|-|-|T550 C0 00I|-|-|-|L-6-57-26-OP|-|20|-1|556|-|1|2025-04-22 16:31:35|-|-|-|-|-|-|-|556|-|-|-|-|-|-|-|L-6-57-26-OP|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|994696|1|1|0|171|16:30:00|-|5|-|-|-|-|0|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-22 08:30:17|-|17|-1|63|-1|1|-|-|-|T214 00I|-|-|-|L-1-13-35-OP|-|36|-1|4|-|1|2025-04-22 08:30:17|-|-|-|-|-|-|-|4|-|-|-|-|-|-|-|L-1-13-35-OP|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1049992|1|1|0|171|08:30:00|-|2|-|-|-|-|16791|-|-|-|-|-|-|-|-|-|0|16791|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2643|1|-|7551.977539|13430.0000|2025-04-22 07:32:06|2025-04-22 07:58:56|15|15|62|62|2|-|-|-|L4|-|-|-|LAS TORRES|PARQUE BUSTAMANTE|4|23|447|181|2|2025-04-22 07:32:06|-|-|-|2025-04-22 07:58:56|-|-|-|447|-|-|-|181|-|-|-|LAS TORRES|-|-|-|PARQUE BUSTAMANTE|-|-|-|15|-|-|-|62|-|-|-|1051272|1|0|1|171|07:30:00|07:30:00|1|-|-|-|-|-|7551|-|-|-|-|-|-|-|-|0|0|7551|SM2H|TRABAJO|33|144|1587|-|-|-|-|-|-|-|-|-|85|1849|
0|1.3462|1|-|7551.977539|13430.0000|2025-04-22 17:41:25|2025-04-22 18:11:44|35|36|67|67|2|-|-|-|L5|-|-|-|PARQUE BUSTAMANTE|LAS TORRES|23|4|181|447|2|2025-04-22 17:41:25|-|-|-|2025-04-22 18:11:44|-|-|-|181|-|-|-|447|-|-|-|PARQUE BUSTAMANTE|-|-|-|LAS TORRES|-|-|-|36|-|-|-|67|-|-|-|1051272|2|0|1|171|17:30:00|18:00:00|1|-|-|-|-|-|7551|-|-|-|-|-|-|-|-|0|0|7551|UE|HOGAR|50|78|1507|-|-|-|-|-|-|-|-|-|154|1789|
0|0.0000|2|-|-|0.0000|2025-04-22 16:31:42|-|33|-1|67|-1|1|3|-|-|T1203 00I|-|-|-|T-18-157-OP-35|-|-1|-1|235|-|1|2025-04-22 16:31:42|2025-04-22 16:37:10|-|-|2025-04-22 16:34:37|-|-|-|235|239|-|-|757|-|-|-|T-18-157-OP-35|E-18-159-NS-5|-|-|T-18-157-OP-43|-|-|-|33|-|-|-|67|-|-|-|1053064|1|1|0|102|16:30:00|-|36|34|-|-|90.8020|8353|731|-|-|-|-|-|-|-|-|90|8353|731|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|2|-|-|0.0000|2025-04-22 12:10:25|-|24|-1|64|-1|1|1|-|-|T378 00I|T1344 00I|-|-|L-13-46-5-PO|-|-1|-1|593|-|1|2025-04-22 12:10:25|2025-04-22 12:27:09|-|-|2025-04-22 12:15:50|-|-|-|593|594|-|-|594|-|-|-|L-13-46-5-PO|T-13-12-NS-25|-|-|L-13-10-5-PO|-|-|-|24|-|-|-|64|-|-|-|1060744|1|1|0|171|12:00:00|-|16|37|-|-|114.4902|4408|1540|-|12694|-|-|-|-|-|-|114|17102|1540|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2106|1|-|10629.513672|11200.0000|2025-04-22 07:47:06|2025-04-22 08:15:28|15|16|62|63|2|-|-|-|L1|-|-|-|PAJARITOS|LOS LEONES|17|23|71|179|2|2025-04-22 07:47:06|-|-|-|2025-04-22 08:15:28|-|-|-|71|-|-|-|179|-|-|-|PAJARITOS|-|-|-|LOS LEONES|-|-|-|16|-|-|-|63|-|-|-|1061768|1|0|1|102|07:30:00|08:00:00|1|-|-|-|-|-|10629|-|-|-|-|-|-|-|-|0|0|10629|SM2H|TRABAJO|37|60|1572|-|-|-|-|-|-|-|-|-|76|1745|
0|0.0000|1|-|-|0.0000|2025-04-22 19:21:04|-|38|-1|68|-1|2|-|-|-|L1|-|-|-|LOS LEONES|-|23|-1|179|-|2|2025-04-22 19:21:04|-|-|-|-|-|-|-|179|-|-|-|-|-|-|-|LOS LEONES|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1061768|2|1|0|102|19:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|MS_M_M|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2647|1|-|10629.513672|11200.0000|2025-04-22 19:21:29|2025-04-22 19:47:44|38|39|68|68|2|-|-|-|L1|-|-|-|LOS LEONES|PAJARITOS|23|17|179|71|2|2025-04-22 19:21:29|-|-|-|2025-04-22 19:47:44|-|-|-|179|-|-|-|71|-|-|-|LOS LEONES|-|-|-|PAJARITOS|-|-|-|39|-|-|-|68|-|-|-|1061768|3|0|1|102|19:00:00|19:30:00|1|-|-|-|-|-|10629|-|-|-|-|-|-|-|-|0|0|10629|UE|HOGAR|37|60|1437|-|-|-|-|-|-|-|-|-|37|1571|
0|1.2144|1|-|2584.081299|2780.0000|2025-04-22 09:27:10|2025-04-22 09:35:28|18|19|63|64|2|-|-|-|L1|-|-|-|LAS REJAS|ESTACION CENTRAL|17|16|123|84|2|2025-04-22 09:27:10|-|-|-|2025-04-22 09:35:28|-|-|-|123|-|-|-|84|-|-|-|LAS REJAS|-|-|-|ESTACION CENTRAL|-|-|-|19|-|-|-|64|-|-|-|1114760|1|0|1|171|09:00:00|09:30:00|1|-|-|-|-|-|2584|-|-|-|-|-|-|-|-|0|0|2584|MS_M_M|OTROS|37|64|355|-|-|-|-|-|-|-|-|-|76|532|
0|1.2986|1|-|2372.260742|2310.0000|2025-04-22 09:56:38|2025-04-22 10:05:52|19|20|64|64|2|-|-|-|L1|-|-|-|ESTACION CENTRAL|LA MONEDA|16|34|84|284|2|2025-04-22 09:56:38|-|-|-|2025-04-22 10:05:52|-|-|-|84|-|-|-|284|-|-|-|ESTACION CENTRAL|-|-|-|LA MONEDA|-|-|-|20|-|-|-|64|-|-|-|1114760|2|0|1|171|09:30:00|10:00:00|1|-|-|-|-|-|2372|-|-|-|-|-|-|-|-|0|0|2372|SM2H|TRABAJO|37|64|366|-|-|-|-|-|-|-|-|-|76|543|
0|1.2843|1|-|4956.281250|5050.0000|2025-04-22 20:15:41|2025-04-22 20:29:20|40|40|68|68|2|-|-|-|L1|-|-|-|LA MONEDA|LAS REJAS|34|17|284|123|2|2025-04-22 20:15:41|-|-|-|2025-04-22 20:29:20|-|-|-|284|-|-|-|123|-|-|-|LA MONEDA|-|-|-|LAS REJAS|-|-|-|40|-|-|-|68|-|-|-|1114760|3|0|1|171|20:00:00|20:00:00|1|-|-|-|-|-|4956|-|-|-|-|-|-|-|-|0|0|4956|UE|HOGAR|37|64|658|-|-|-|-|-|-|-|-|-|76|835|
