tipodia|factor_expansion|n_etapas|tviaje|distancia_eucl|distancia_ruta|tiempo_inicio_viaje|tiempo_fin_viaje|mediahora_inicio_viaje|mediahora_fin_viaje|periodo_inicio_viaje|periodo_fin_viaje|tipo_transporte_1|tipo_transporte_2|tipo_transporte_3|tipo_transporte_4|srv_1|srv_2|srv_3|srv_4|paradero_inicio_viaje|paradero_fin_viaje|comuna_inicio_viaje|comuna_fin_viaje|zona_inicio_viaje|zona_fin_viaje|modos|tiempo_subida_1|tiempo_subida_2|tiempo_subida_3|tiempo_subida_4|tiempo_bajada_1|tiempo_bajada_2|tiempo_bajada_3|tiempo_bajada_4|zona_subida_1|zona_subida_2|zona_subida_3|zona_subida_4|zona_bajada_1|zona_bajada_2|zona_bajada_3|zona_bajada_4|paradero_subida_1|paradero_subida_2|paradero_subida_3|paradero_subida_4|paradero_bajada_1|paradero_bajada_2|paradero_bajada_3|paradero_bajada_4|mediahora_bajada_1|mediahora_bajada_2|mediahora_bajada_3|mediahora_bajada_4|periodo_bajada_1|periodo_bajada_2|periodo_bajada_3|periodo_bajada_4|id_tarjeta|id_viaje|netapassinbajada|ultimaetapaconbajada|contrato|mediahora_inicio_viaje_hora|mediahora_fin_viaje_hora|op_1era_etapa|op_2da_etapa|op_3era_etapa|op_4ta_etapa|dt1|dveh_ruta1|dveh_euc1|dt2|dveh_ruta2|dveh_euc2|dt3|dveh_ruta3|dveh_euc3|dveh_ruta4|dveh_euc4|dtfinal|dveh_rutafinal|dveh_eucfinal|tipo_corte_etapa_viaje|proposito|entrada|te0|tv1|tc1|te1|tv2|tc2|te2|tv3|tc3|te3|tv4|egreso|tviaje2|
1|0.0000|1|-|-|0.0000|2025-04-26 16:04:35|-|32|-1|77|-1|2|-|-|-|L3|-|-|-|PARQUE ALMAGRO|-|34|-1|284|-|2|2025-04-26 16:04:35|-|-|-|-|-|-|-|284|-|-|-|-|-|-|-|PARQUE ALMAGRO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|461448|1|1|0|171|16:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.6654|1|-|8516.631836|10530.0000|2025-04-26 17:26:11|2025-04-26 17:55:44|34|35|77|77|2|-|-|-|L6|-|-|-|NUBLE|MANQUEHUE|25|3|299|213|2|2025-04-26 17:26:11|-|-|-|2025-04-26 17:55:44|-|-|-|299|-|-|-|213|-|-|-|NUBLE|-|-|-|MANQUEHUE|-|-|-|35|-|-|-|77|-|-|-|524680|1|0|1|171|17:00:00|17:30:00|1|-|-|-|-|-|8516|-|-|-|-|-|-|-|-|0|0|8516|MS_M_M|OTROS|37|78|1486|-|-|-|-|-|-|-|-|-|101|1702|
1|1.4287|1|-|8516.631836|10530.0000|2025-04-26 18:05:49|2025-04-26 18:33:04|36|37|77|77|2|-|-|-|L1|-|-|-|MANQUEHUE|NUBLE|3|25|213|299|2|2025-04-26 18:05:49|-|-|-|2025-04-26 18:33:04|-|-|-|213|-|-|-|299|-|-|-|MANQUEHUE|-|-|-|NUBLE|-|-|-|37|-|-|-|77|-|-|-|524680|2|0|1|171|18:00:00|18:30:00|1|-|-|-|-|-|8516|-|-|-|-|-|-|-|-|0|0|8516|UE|HOGAR|37|64|1326|-|-|-|-|-|-|-|-|-|49|1476|
1|0.0000|1|-|-|0.0000|2025-04-26 07:36:33|-|15|-1|74|-1|2|-|-|-|L2|-|-|-|VESPUCIO NORTE|-|38|-1|37|-|2|2025-04-26 07:36:33|-|-|-|-|-|-|-|37|-|-|-|-|-|-|-|VESPUCIO NORTE|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|528520|1|1|0|171|07:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.6706|1|-|6092.957031|7590.0000|2025-04-26 10:28:47|2025-04-26 10:45:56|20|21|75|75|1|-|-|-|T818 00I|-|-|-|L-6-17-20-OP|L-2-5-10-PO|20|-1|70|15|1|2025-04-26 10:28:47|-|-|-|2025-04-26 10:45:56|-|-|-|70|-|-|-|15|-|-|-|L-6-17-20-OP|-|-|-|L-2-5-10-PO|-|-|-|21|-|-|-|75|-|-|-|593032|1|0|1|171|10:00:00|10:30:00|32|-|-|-|-|1419|6092|-|-|-|-|-|-|-|-|0|1419|6092|RD|OTROS|-|843|1029|-|-|-|-|-|-|-|-|-|-|1872|
1|1.4602|1|-|7333.113281|1269.0000|2025-04-26 11:20:29|2025-04-26 12:06:17|22|24|75|76|1|-|-|-|T818 00R|-|-|-|I-4-12-PO-11|L-6-17-15-PO|38|20|37|70|1|2025-04-26 11:20:29|-|-|-|2025-04-26 12:06:17|-|-|-|37|-|-|-|70|-|-|-|I-4-12-PO-11|-|-|-|L-6-17-15-PO|-|-|-|24|-|-|-|76|-|-|-|593032|2|0|1|171|11:00:00|12:00:00|32|-|-|-|-|10378|7333|-|-|-|-|-|-|-|-|0|10378|7333|UE|HOGAR|-|234|2748|-|-|-|-|-|-|-|-|-|-|2982|
1|1.9298|1|-|1478.026001|1360.0000|2025-04-26 20:18:54|2025-04-26 20:22:56|40|40|78|78|2|-|-|-|L4|-|-|-|LAS TORRES|QUILIN|4|4|447|461|2|2025-04-26 20:18:54|-|-|-|2025-04-26 20:22:56|-|-|-|447|-|-|-|461|-|-|-|LAS TORRES|-|-|-|QUILIN|-|-|-|40|-|-|-|78|-|-|-|596616|1|0|1|171|20:00:00|20:00:00|1|-|-|-|-|-|1478|-|-|-|-|-|-|-|-|0|0|1478|MS_M_M|OTROS|33|112|313|-|-|-|-|-|-|-|-|-|71|529|
1|1.6526|1|-|1478.026001|1360.0000|2025-04-26 21:27:33|2025-04-26 21:33:20|42|43|78|78|2|-|-|-|L4|-|-|-|QUILIN|LAS TORRES|4|4|461|447|2|2025-04-26 21:27:33|-|-|-|2025-04-26 21:33:20|-|-|-|461|-|-|-|447|-|-|-|QUILIN|-|-|-|LAS TORRES|-|-|-|43|-|-|-|78|-|-|-|596616|2|0|1|171|21:00:00|21:30:00|1|-|-|-|-|-|1478|-|-|-|-|-|-|-|-|0|0|1478|UE|HOGAR|42|112|295|-|-|-|-|-|-|-|-|-|154|603|
1|0.0000|1|-|-|0.0000|2025-04-26 11:43:41|-|23|-1|75|-1|2|-|-|-|L1|-|-|-|EL GOLF|-|3|-1|214|-|2|2025-04-26 11:43:41|-|-|-|-|-|-|-|214|-|-|-|-|-|-|-|EL GOLF|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|661896|1|1|0|171|11:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|1|-|-|0.0000|2025-04-26 15:18:24|-|30|-1|77|-1|1|-|-|-|T301 06I|-|-|-|T-25-228-NS-20|-|39|-1|359|-|1|2025-04-26 15:18:24|-|-|-|-|-|-|-|359|-|-|-|-|-|-|-|T-25-228-NS-20|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|664200|1|1|0|171|15:00:00|-|16|-|-|-|-|12426|-|-|-|-|-|-|-|-|-|0|12426|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4857|1|-|4279.796875|4987.0000|2025-04-26 08:28:59|2025-04-26 08:43:18|16|17|74|74|1|-|-|-|T504 00R|-|-|-|T-14-116-OP-30|T-20-73-OP-30|23|34|184|307|1|2025-04-26 08:28:59|-|-|-|2025-04-26 08:43:18|-|-|-|184|-|-|-|307|-|-|-|T-14-116-OP-30|-|-|-|T-20-73-OP-30|-|-|-|17|-|-|-|74|-|-|-|664712|1|0|1|171|08:00:00|08:30:00|5|-|-|-|-|10291|4279|-|-|-|-|-|-|-|-|0|10291|4279|SM2H|TRABAJO|-|525|859|-|-|-|-|-|-|-|-|-|-|1384|
1|1.4279|1|-|4424.857422|5158.0000|2025-04-26 15:44:02|2025-04-26 16:08:59|31|32|77|77|1|-|-|-|T504 00I|-|-|-|T-20-182-PO-45|T-14-116-PO-25|34|23|276|184|1|2025-04-26 15:44:02|-|-|-|2025-04-26 16:08:59|-|-|-|276|-|-|-|184|-|-|-|T-20-182-PO-45|-|-|-|T-14-116-PO-25|-|-|-|32|-|-|-|77|-|-|-|664712|2|0|1|171|15:30:00|16:00:00|5|-|-|-|-|16855|4424|-|-|-|-|-|-|-|-|0|16855|4424|M3B|OTROS|-|436|1497|-|-|-|-|-|-|-|-|-|-|1933|
1|1.5812|1|-|1879.680786|1950.0000|2025-04-26 18:20:43|2025-04-26 18:27:19|36|36|77|77|1|-|-|-|T501 00I|-|-|-|T-14-116-PO-25|E-14-116-PO-60|23|23|184|187|1|2025-04-26 18:20:43|-|-|-|2025-04-26 18:27:19|-|-|-|184|-|-|-|187|-|-|-|T-14-116-PO-25|-|-|-|E-14-116-PO-60|-|-|-|36|-|-|-|77|-|-|-|664712|3|0|1|171|18:00:00|18:00:00|5|-|-|-|-|2997|1879|-|-|-|-|-|-|-|-|0|2997|1879|RD|OTROS|-|115|396|-|-|-|-|-|-|-|-|-|-|511|
1|1.4991|1|-|2300.022705|4790.0000|2025-04-26 18:29:09|2025-04-26 18:48:32|36|37|77|77|2|-|-|-|L4|-|-|-|FRANCISCO BILBAO|INES DE SUAREZ|3|23|224|183|2|2025-04-26 18:29:09|-|-|-|2025-04-26 18:48:32|-|-|-|224|-|-|-|183|-|-|-|FRANCISCO BILBAO|-|-|-|INES DE SUAREZ|-|-|-|37|-|-|-|77|-|-|-|664712|4|0|1|171|18:00:00|18:30:00|1|-|-|-|-|-|2300|-|-|-|-|-|-|-|-|0|0|2300|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|1|-|-|0.0000|2025-04-26 19:56:43|-|39|-1|78|-1|1|-|-|-|-|-|-|-|I-6-454-PO-14|-|20|-1|557|-|1|2025-04-26 19:56:43|-|-|-|-|-|-|-|557|-|-|-|-|-|-|-|I-6-454-PO-14|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|727432|1|1|0|171|19:30:00|-|37|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4130|1|-|4823.471191|5160.0000|2025-04-26 14:24:45|2025-04-26 14:36:16|28|29|76|76|2|-|-|-|L3|-|-|-|PLAZA EGANA|TOBALABA|24|23|257|206|2|2025-04-26 14:24:45|-|-|-|2025-04-26 14:36:16|-|-|-|257|-|-|-|206|-|-|-|PLAZA EGANA|-|-|-|TOBALABA|-|-|-|29|-|-|-|76|-|-|-|728200|1|0|1|171|14:00:00|14:30:00|1|-|-|-|-|-|4823|-|-|-|-|-|-|-|-|0|0|4823|MS_M_M|OTROS|54|112|433|-|-|-|-|-|-|-|-|-|186|785|
1|0.0000|2|-|-|0.0000|2025-04-26 17:33:13|-|35|-1|77|-1|2|3|-|-|L4|-|-|-|TOBALABA|-|23|-1|206|-|3|2025-04-26 17:33:13|2025-04-26 17:54:16|-|-|2025-04-26 17:42:24|-|-|-|206|443|-|-|458|-|-|-|TOBALABA|E-18-156-PO-80|-|-|GRECIA|-|-|-|35|-|-|-|77|-|-|-|728200|2|1|0|171|17:30:00|-|1|5|-|-|50.3289|-|6081|-|-|-|-|-|-|-|-|50|0|6081|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4400|1|-|3476.039307|3820.0000|2025-04-26 08:58:21|2025-04-26 09:14:40|17|18|74|75|2|-|-|-|L3|-|-|-|PLAZA CHACABUCO|PLAZA DE ARMAS|36|34|727|276|2|2025-04-26 08:58:21|-|-|-|2025-04-26 09:14:40|-|-|-|727|-|-|-|276|-|-|-|PLAZA CHACABUCO|-|-|-|PLAZA DE ARMAS|-|-|-|18|-|-|-|75|-|-|-|788616|1|0|1|171|08:30:00|09:00:00|1|-|-|-|-|-|3476|-|-|-|-|-|-|-|-|0|0|3476|SM2H|TRABAJO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4279|1|-|3476.039307|3810.0000|2025-04-26 17:59:35|2025-04-26 18:15:28|35|36|77|77|2|-|-|-|L3|-|-|-|PLAZA DE ARMAS|PLAZA CHACABUCO|34|36|276|727|2|2025-04-26 17:59:35|-|-|-|2025-04-26 18:15:28|-|-|-|276|-|-|-|727|-|-|-|PLAZA DE ARMAS|-|-|-|PLAZA CHACABUCO|-|-|-|36|-|-|-|77|-|-|-|788616|2|0|1|171|17:30:00|18:00:00|1|-|-|-|-|-|3476|-|-|-|-|-|-|-|-|0|0|3476|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.5614|1|-|10532.421875|15620.0000|2025-04-26 09:29:15|2025-04-26 10:08:32|18|20|75|75|2|-|-|-|L3|-|-|-|HOSPITALES|QUILIN|36|4|8|461|2|2025-04-26 09:29:15|-|-|-|2025-04-26 10:08:32|-|-|-|8|-|-|-|461|-|-|-|HOSPITALES|-|-|-|QUILIN|-|-|-|20|-|-|-|75|-|-|-|801928|1|0|1|171|09:00:00|10:00:00|1|-|-|-|-|-|10532|-|-|-|-|-|-|-|-|0|0|10532|MS_M_M|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.5057|1|-|8256.875000|16420.0000|2025-04-26 12:21:33|2025-04-26 12:52:16|24|25|76|76|2|-|-|-|L4|-|-|-|QUILIN|BELLAS ARTES|4|34|461|309|2|2025-04-26 12:21:33|-|-|-|2025-04-26 12:52:16|-|-|-|461|-|-|-|309|-|-|-|QUILIN|-|-|-|BELLAS ARTES|-|-|-|25|-|-|-|76|-|-|-|801928|2|0|1|171|12:00:00|12:30:00|1|-|-|-|-|-|8256|-|-|-|-|-|-|-|-|0|0|8256|SM2H|OTROS|42|112|1867|-|-|-|-|-|-|-|-|-|85|2106|
1|1.4583|1|-|2373.031982|2860.0000|2025-04-26 16:09:39|2025-04-26 16:30:56|32|33|77|77|2|-|-|-|L5|-|-|-|BELLAS ARTES|HOSPITALES|34|36|309|8|2|2025-04-26 16:09:39|-|-|-|2025-04-26 16:30:56|-|-|-|309|-|-|-|8|-|-|-|BELLAS ARTES|-|-|-|HOSPITALES|-|-|-|33|-|-|-|77|-|-|-|801928|3|0|1|171|16:00:00|16:30:00|1|-|-|-|-|-|2373|-|-|-|-|-|-|-|-|0|0|2373|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4721|1|-|5773.174316|5850.0000|2025-04-26 13:25:07|2025-04-26 13:42:24|26|27|76|76|2|-|-|-|L1|-|-|-|LA MONEDA|TOBALABA|34|23|284|206|2|2025-04-26 13:25:07|-|-|-|2025-04-26 13:42:24|-|-|-|284|-|-|-|206|-|-|-|LA MONEDA|-|-|-|TOBALABA|-|-|-|27|-|-|-|76|-|-|-|852104|1|0|1|171|13:00:00|13:30:00|1|-|-|-|-|-|5773|-|-|-|-|-|-|-|-|0|0|5773|MS_M_M|OTROS|37|64|855|-|-|-|-|-|-|-|-|-|101|1057|
1|1.3783|1|-|19077.371094|21080.0000|2025-04-26 14:27:07|2025-04-26 14:45:20|28|29|76|76|2|-|-|-|L4|-|-|-|TOBALABA|PROTECTORA DE LA INFANCIA|23|6|206|497|2|2025-04-26 14:27:07|-|-|-|2025-04-26 14:45:20|-|-|-|206|-|-|-|497|-|-|-|TOBALABA|-|-|-|PROTECTORA DE LA INFANCIA|-|-|-|29|-|-|-|76|-|-|-|852104|2|0|1|171|14:00:00|14:30:00|1|-|-|-|-|-|19077|-|-|-|-|-|-|-|-|0|0|19077|SM2H|OTROS|139|112|1852|-|-|-|-|-|-|-|-|-|71|2174|
1|1.8479|1|-|17440.224609|26870.0000|2025-04-26 18:38:03|2025-04-26 19:14:08|37|38|77|77|2|-|-|-|L4|-|-|-|PROTECTORA DE LA INFANCIA|LA MONEDA|6|34|497|284|2|2025-04-26 18:38:03|-|-|-|2025-04-26 19:14:08|-|-|-|497|-|-|-|284|-|-|-|PROTECTORA DE LA INFANCIA|-|-|-|LA MONEDA|-|-|-|38|-|-|-|77|-|-|-|852104|3|0|1|171|18:30:00|19:00:00|1|-|-|-|-|-|17440|-|-|-|-|-|-|-|-|0|0|17440|UE|HOGAR|42|112|2529|-|-|-|-|-|-|-|-|-|76|2759|
1|0.0000|1|-|-|0.0000|2025-04-26 10:24:46|-|20|-1|75|-1|2|-|-|-|L2|-|-|-|CEMENTERIOS|-|38|-1|48|-|2|2025-04-26 10:24:46|-|-|-|-|-|-|-|48|-|-|-|-|-|-|-|CEMENTERIOS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|853896|1|1|0|171|10:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4879|1|-|9255.994141|9590.0000|2025-04-26 10:10:14|2025-04-26 10:36:16|20|21|75|75|2|-|-|-|L3|-|-|-|PARQUE ALMAGRO|CARDENAL CARO|34|37|284|11|2|2025-04-26 10:10:14|-|-|-|2025-04-26 10:36:16|-|-|-|284|-|-|-|11|-|-|-|PARQUE ALMAGRO|-|-|-|CARDENAL CARO|-|-|-|21|-|-|-|75|-|-|-|857992|1|0|1|171|10:00:00|10:30:00|1|-|-|-|-|-|9255|-|-|-|-|-|-|-|-|0|0|9255|SM2H|TRABAJO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.5424|2|-|9632.130859|12369.0000|2025-04-26 17:22:21|2025-04-26 17:57:52|34|35|77|77|1|2|-|-|T808 00R|L3|-|-|T-3-12-OP-70|PARQUE ALMAGRO|21|34|36|284|3|2025-04-26 17:22:21|2025-04-26 17:29:50|-|-|2025-04-26 17:28:11|2025-04-26 17:57:52|-|-|36|557|-|-|557|284|-|-|T-3-12-OP-70|LOS LIBERTADORES|-|-|I-6-454-PO-10|PARQUE ALMAGRO|-|-|34|35|-|-|77|77|-|-|857992|2|0|1|171|17:00:00|17:30:00|32|1|-|-|29.4109|3814|1313|-|-|10299|-|-|-|-|-|29|3814|11612|UE|HOGAR|-|524|349|-|-|-|-|-|-|-|-|-|-|873|
1|1.5001|1|-|2903.876221|6240.0000|2025-04-26 13:04:53|2025-04-26 13:31:12|26|27|76|76|2|-|-|-|L1|-|-|-|ESTACION CENTRAL|PLAZA DE ARMAS|16|34|84|276|2|2025-04-26 13:04:53|-|-|-|2025-04-26 13:31:12|-|-|-|84|-|-|-|276|-|-|-|ESTACION CENTRAL|-|-|-|PLAZA DE ARMAS|-|-|-|27|-|-|-|76|-|-|-|859784|1|0|1|171|13:00:00|13:30:00|1|-|-|-|-|-|2903|-|-|-|-|-|-|-|-|0|0|2903|MS_M_M|OTROS|37|64|811|-|-|-|-|-|-|-|-|-|126|1038|
1|1.4279|1|-|2903.876221|6240.0000|2025-04-26 15:26:53|2025-04-26 15:52:32|30|31|77|77|2|-|-|-|L3|-|-|-|PLAZA DE ARMAS|ESTACION CENTRAL|34|16|276|84|2|2025-04-26 15:26:53|-|-|-|2025-04-26 15:52:32|-|-|-|276|-|-|-|84|-|-|-|PLAZA DE ARMAS|-|-|-|ESTACION CENTRAL|-|-|-|31|-|-|-|77|-|-|-|859784|2|0|1|171|15:00:00|15:30:00|1|-|-|-|-|-|2903|-|-|-|-|-|-|-|-|0|0|2903|UE|HOGAR|50|78|1003|-|-|-|-|-|-|-|-|-|76|1207|
1|0.0000|3|-|-|0.0000|2025-04-26 15:40:52|-|31|-1|77|-1|4|2|1|-|METROTREN|L1|T503 00R|-|ESTACION LO ESPEJO|-|31|-1|411|-|7|2025-04-26 15:40:52|2025-04-26 16:00:17|2025-04-26 17:47:57|-|2025-04-26 15:49:02|-|-|-|411|84|215|-|78|-|-|-|ESTACION LO ESPEJO|ESTACION CENTRAL|L-17-11-55-OP|-|ESTACION ALAMEDA|-|-|-|31|-|-|-|77|-|-|-|860296|1|2|0|171|15:30:00|-|17|1|5|-|194.5585|-|6883|-|-|-|-|6132|-|-|-|194|6132|6883|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.6512|2|-|10871.749023|13957.0000|2025-04-26 13:37:58|2025-04-26 14:27:36|27|28|76|76|1|1|-|-|T1330 00R|T1126 00I|-|-|T-3-12-OP-25|L-6-8-5-OP|21|20|34|777|1|2025-04-26 13:37:58|2025-04-26 14:01:29|-|-|2025-04-26 13:52:21|2025-04-26 14:27:36|-|-|34|774|-|-|829|777|-|-|T-3-12-OP-25|T-6-45-OP-34|-|-|T-6-330-SN-10|L-6-8-5-OP|-|-|27|28|-|-|76|76|-|-|861832|1|0|1|171|13:30:00|14:00:00|37|35|-|-|91.6079|18852|7114|-|9469|3818|-|-|-|-|-|91|28321|10932|SM2H|OTROS|-|440|862|61|488|1567|-|-|-|-|-|-|-|3418|
1|2.1724|1|-|11083.030273|13136.0000|2025-04-26 19:06:10|2025-04-26 19:43:54|38|39|77|78|1|-|-|-|T1325 00I|-|-|-|L-6-60-18-SN|T-4-12-PO-20|20|38|777|38|1|2025-04-26 19:06:10|-|-|-|2025-04-26 19:43:54|-|-|-|777|-|-|-|38|-|-|-|L-6-60-18-SN|-|-|-|T-4-12-PO-20|-|-|-|39|-|-|-|78|-|-|-|861832|2|0|1|171|19:00:00|19:30:00|37|-|-|-|-|1893|11083|-|-|-|-|-|-|-|-|0|1893|11083|UE|HOGAR|-|156|2263|-|-|-|-|-|-|-|-|-|-|2419|
1|0.0000|2|-|-|0.0000|2025-04-26 12:30:34|-|25|-1|76|-1|1|1|-|-|T301 06I|T502 06I|-|-|L-1-13-25-PO|-|36|-1|4|-|1|2025-04-26 12:30:34|2025-04-26 12:46:30|-|-|2025-04-26 12:38:36|-|-|-|4|266|-|-|266|-|-|-|L-1-13-25-PO|E-20-289-PO-5|-|-|E-20-174-NS-5|-|-|-|25|-|-|-|76|-|-|-|917896|1|1|0|171|12:30:00|-|16|5|-|-|132.0984|3013|1397|-|13831|-|-|-|-|-|-|132|16844|1397|SM2H|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.6539|1|-|2683.034180|4006.0000|2025-04-26 22:24:58|2025-04-26 22:41:25|44|45|78|78|1|-|-|-|T301 06R|-|-|-|T-20-304-SN-1|L-1-13-35-OP|34|36|284|4|1|2025-04-26 22:24:58|-|-|-|2025-04-26 22:41:25|-|-|-|284|-|-|-|4|-|-|-|T-20-304-SN-1|-|-|-|L-1-13-35-OP|-|-|-|45|-|-|-|78|-|-|-|917896|2|0|1|171|22:00:00|22:30:00|16|-|-|-|-|19226|2683|-|-|-|-|-|-|-|-|0|19226|2683|UE|HOGAR|-|0|987|-|-|-|-|-|-|-|-|-|-|987|
1|1.4475|1|-|2350.434814|5770.0000|2025-04-26 16:29:35|2025-04-26 16:54:24|32|33|77|77|2|-|-|-|L1|-|-|-|UNION LATINO AMERICANA|PLAZA DE ARMAS|34|34|280|276|2|2025-04-26 16:29:35|-|-|-|2025-04-26 16:54:24|-|-|-|280|-|-|-|276|-|-|-|UNION LATINO AMERICANA|-|-|-|PLAZA DE ARMAS|-|-|-|33|-|-|-|77|-|-|-|918920|1|0|1|171|16:00:00|16:30:00|1|-|-|-|-|-|2350|-|-|-|-|-|-|-|-|0|0|2350|MS_M_M|OTROS|37|64|727|-|-|-|-|-|-|-|-|-|126|954|
1|1.4279|1|-|2350.434814|5770.0000|2025-04-26 17:16:27|2025-04-26 17:40:48|34|35|77|77|2|-|-|-|L3|-|-|-|PLAZA DE ARMAS|UNION LATINO AMERICANA|34|34|276|280|2|2025-04-26 17:16:27|-|-|-|2025-04-26 17:40:48|-|-|-|276|-|-|-|280|-|-|-|PLAZA DE ARMAS|-|-|-|UNION LATINO AMERICANA|-|-|-|35|-|-|-|77|-|-|-|918920|2|0|1|171|17:00:00|17:30:00|1|-|-|-|-|-|2350|-|-|-|-|-|-|-|-|0|0|2350|UE|HOGAR|50|78|933|-|-|-|-|-|-|-|-|-|76|1137|
1|1.3961|1|-|15857.229492|15857.0000|2025-04-26 09:43:18|2025-04-26 09:59:55|19|19|75|75|4|-|-|-|METROTREN|-|-|-|ESTACION SAN BERNARDO|ESTACION ALAMEDA|8|16|434|78|4|2025-04-26 09:43:18|-|-|-|2025-04-26 09:59:55|-|-|-|434|-|-|-|78|-|-|-|ESTACION SAN BERNARDO|-|-|-|ESTACION ALAMEDA|-|-|-|19|-|-|-|75|-|-|-|930696|1|0|1|171|09:30:00|09:30:00|17|-|-|-|-|-|15857|-|-|-|-|-|-|-|-|0|0|15857|M15M|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4434|1|-|683.733887|760.0000|2025-04-26 10:21:03|2025-04-26 10:25:04|20|20|75|75|2|-|-|-|L1|-|-|-|ESTACION CENTRAL|UNIVERSIDAD DE SANTIAGO|16|16|84|78|2|2025-04-26 10:21:03|-|-|-|2025-04-26 10:25:04|-|-|-|84|-|-|-|78|-|-|-|ESTACION CENTRAL|-|-|-|UNIVERSIDAD DE SANTIAGO|-|-|-|20|-|-|-|75|-|-|-|930696|2|0|1|171|10:00:00|10:00:00|1|-|-|-|-|-|683|-|-|-|-|-|-|-|-|0|0|683|SM2H|OTROS|37|64|84|-|-|-|-|-|-|-|-|-|76|261|
1|0.0000|1|-|-|0.0000|2025-04-26 14:45:25|-|29|-1|76|-1|2|-|-|-|L1|-|-|-|UNIVERSIDAD DE SANTIAGO|-|16|-1|78|-|2|2025-04-26 14:45:25|-|-|-|-|-|-|-|78|-|-|-|-|-|-|-|UNIVERSIDAD DE SANTIAGO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|930696|3|1|0|171|14:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|MS_M_M|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|1|-|-|0.0000|2025-04-26 14:45:39|-|29|-1|76|-1|2|-|-|-|L1|-|-|-|UNIVERSIDAD DE SANTIAGO|-|16|-1|78|-|2|2025-04-26 14:45:39|-|-|-|-|-|-|-|78|-|-|-|-|-|-|-|UNIVERSIDAD DE SANTIAGO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|930696|4|1|0|171|14:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4518|1|-|5273.423828|5330.0000|2025-04-26 10:42:18|2025-04-26 10:55:28|21|21|75|75|2|-|-|-|L1|-|-|-|HERNANDO DE MAGALLANES|LOS LEONES|3|23|217|179|2|2025-04-26 10:42:18|-|-|-|2025-04-26 10:55:28|-|-|-|217|-|-|-|179|-|-|-|HERNANDO DE MAGALLANES|-|-|-|LOS LEONES|-|-|-|21|-|-|-|75|-|-|-|930952|1|0|1|102|10:30:00|10:30:00|1|-|-|-|-|-|5273|-|-|-|-|-|-|-|-|0|0|5273|SM2H|OTROS|37|128|558|-|-|-|-|-|-|-|-|-|76|799|
